randomized_id,start_lat,start_lng,end_lat,end_lng
-8747058554827619052,51.084957,71.436757,51.087858,71.402938
-1995476784313858542,51.08609,71.42774,51.08621,71.42783
7376396961111682784,51.085926,71.405422,51.101978,71.422443
-6812645838231343008,51.09012,71.40571,51.09027,71.40516
453096696891923817,51.07612,71.42006,51.09135,71.40338
-9200688590849868007,51.07595,71.42003,51.10064,71.4239
-3609850204344582096,51.09912,71.42831,51.08489,71.41218
-7541997878680727351,51.0773,71.42051,51.10187,71.42258
1758863330041326397,51.07659,71.42029,51.08299,71.42263
-4093149689905423828,51.08941,71.41133,51.09413,71.4363
7941043101369629314,51.09974,71.42987,51.10221,71.41086
-8404652520875541595,51.099044,71.401946,51.082875,71.398359
-1757399156901831994,51.08094,71.399642,51.07753,71.425908
8548151268384653262,51.098609,71.405001,51.101905,71.422428
-6482367811070541687,51.079618,71.418802,51.078298,71.428924
-658532727669560902,51.0966,71.41876,51.07593,71.41984
-3055463352457651335,51.099099,71.401975,51.094138,71.436329
2519318417978058069,51.08351,71.42205,51.10198,71.42261
-4227490739615964692,51.10099,71.40659,51.08097,71.39955
1171523809627286245,51.10024,71.42852,51.08095,71.39953
-8117943036309380395,51.10221,71.41075,51.08289,71.39785
-6301660598951685930,51.10017,71.42847,51.09517,71.41612
4137672651829752446,51.078496,71.428999,51.084934,71.436234
3480709031597422821,51.09345,71.43582,51.10106,71.40676
-1148784557447124952,51.099006,71.401815,51.100235,71.428712
-608979038762075970,51.09678,71.43094,51.09989,71.42853
-4668316629020591756,51.10221,71.41053,51.09912,71.4019
3345969644937528279,51.08104,71.39969,51.07596,71.41983
-9205038526221579984,51.10059,71.41237,51.10027,71.42874
8429363899607821497,51.0761,71.42014,51.07844,71.42895
-2019149772572281871,51.07632,71.42009,51.0827,71.3978
4058662536497995081,51.10111,71.40678,51.09409,71.43646
-2617281738723342285,51.1013,71.40678,51.09413,71.4364
1951156869131917455,51.08622,71.40247,51.09039,71.40516
6561385192591925662,51.09863,71.43164,51.09591,71.43068
1133392873702540955,51.10008,71.42856,51.07834,71.42872
-7386913084846623273,51.08607,71.429324,51.085978,71.429985
-791951128906826436,51.101118,71.406771,51.080998,71.399555
4867669262154813506,51.100336,71.428605,51.101177,71.406769
-6776148556585294427,51.094313,71.436059,51.081043,71.39957
-5303543795432023079,51.09898,71.40262,51.10025,71.42864
1879678720999323382,51.08496,71.43654,51.09849,71.43158
-6071118633474751107,51.10122,71.40678,51.09408,71.43647
-2740964007164061630,51.078511,71.428645,51.090405,71.403044
6498962566792660801,51.099012,71.402099,51.101999,71.422652
-8772228200873492305,51.10072,71.406587,51.086915,71.410824
-4143929424438648886,51.09438,71.43532,51.09496,71.4312
-8242162350951334868,51.09576,71.42703,51.09535,71.42761
-1041496210164027958,51.080982,71.399641,51.099156,71.401986
7093048863171104002,51.100294,71.428555,51.095234,71.421818
138871780144527500,51.10225,71.41104,51.09967,71.42984
-3041769385191594333,51.076034,71.420042,51.084899,71.436536
-7288476347803685105,51.09906,71.40181,51.09115,71.42582
-7335893360285766151,51.09983,71.42952,51.10207,71.42268
8807714350588745966,51.09899,71.40213,51.07844,71.42905
6113563226187330020,51.0984,71.43157,51.09421,71.43569
-6463595087451294668,51.089857,71.408654,51.078475,71.428787
8062941901844068060,51.0895,71.43748,51.0812,71.39966
1602480371681580381,51.102137,71.422423,51.099956,71.428657
4935146466509014797,51.10172,71.41407,51.09626,71.42125
5675151241561161212,51.09035,71.42511,51.09915,71.42818
4348434914900252664,51.08625,71.40465,51.09902,71.4026
-6210622141546312905,51.101035,71.406699,51.081303,71.399604
2012575127707795990,51.08995,71.40861,51.09423,71.43565
1474582003077886633,51.081048,71.399685,51.084486,71.400782
1026576635004673185,51.07717,71.42056,51.10192,71.42263
6702033283382662889,51.08483,71.41269,51.09402,71.43632
8122928080170040772,51.10016,71.42866,51.07603,71.41999
7556364794405796243,51.08683,71.40273,51.0991,71.40188
-2586131780555159666,51.10194,71.42252,51.07619,71.41985
-111079254843439319,51.08964,71.40929,51.10135,71.40695
-278978622018268759,51.0812,71.39964,51.10109,71.40684
-8035992992354163894,51.07832,71.42868,51.09198,71.40348
-1985982858584240788,51.07737,71.42656,51.07775,71.42482
-8239006628555904117,51.089407,71.437286,51.101237,71.416929
4715544189459117715,51.10027,71.42859,51.08477,71.43627
2095493943839337750,51.101956,71.422431,51.097451,71.413275
-3794606536874721143,51.10188,71.422473,51.094221,71.436197
-3509042290253128074,51.102151,71.422491,51.101308,71.406852
5975078149805213799,51.082676,71.413832,51.084941,71.436236
3621042949835543295,51.08727,71.412704,51.101353,71.40695
-7711155912476414697,51.09474,71.42666,51.09063,71.42535
-8759390362062340908,51.101148,71.406808,51.093785,71.419723
-8397235589692293683,51.090738,71.403336,51.094204,71.435885
-3898652499423866360,51.101169,71.406798,51.081033,71.399536
-5448415338490365188,51.076107,71.420016,51.101302,71.416605
-6928939898355136711,51.101056,71.406703,51.081014,71.399533
6099615065728764578,51.101016,71.406689,51.100274,71.428522
-3365528657645876792,51.09975,71.42944,51.0943,71.43628
-7702446150240064556,51.08722,71.40764,51.09917,71.402
-4352910967565904171,51.100328,71.428662,51.080996,71.399583
-5720764069869651645,51.09236,71.40884,51.09681,71.41072
3091155436460249750,51.08943,71.43758,51.09902,71.40172
7578017897848014322,51.08152,71.39985,51.10218,71.41076
4443662224533236704,51.099074,71.401719,51.100102,71.428661
-5947878430111830826,51.07847,71.42915,51.09413,71.43637
-1776354155534442393,51.09966,71.43,51.09584,71.42707
8890676201198963342,51.10095,71.40668,51.09416,71.43597
-7818459657213352220,51.081225,71.39975,51.099848,71.429618
1557076017634471275,51.09428,71.43611,51.09457,71.42992
2977976810991624463,51.101889,71.422435,51.075997,71.419817
-3387953482427143399,51.10215,71.41076,51.09916,71.40219
-8582128912766364660,51.099034,71.401662,51.084891,71.436602
1134186361708871072,51.100814,71.412495,51.088802,71.402294
-4391073230338546549,51.101267,71.406828,51.090045,71.425184
8308207122994677212,51.100258,71.42855,51.076118,71.419808
1950057795635658181,51.080408,71.415542,51.086008,71.404963
-7364969258314755414,51.094023,71.407366,51.094505,71.404888
-3396926221007473657,51.091775,71.409526,51.099677,71.429895
4709016303030910043,51.098652,71.431639,51.085988,71.404127
8208560000535176198,51.102104,71.422557,51.076731,71.420199
5941901339453015934,51.10206,71.422549,51.091734,71.403534
-3539007063688385858,51.10023,71.42857,51.08289,71.39751
-2354002849866433460,51.09454,71.42396,51.0982,71.41726
-8836786774532177013,51.077569,71.420515,51.101213,71.406893
6391288141403351569,51.10206,71.41124,51.10046,71.42505
-373024262080228691,51.099735,71.421659,51.097371,71.431427
6084463738400421729,51.094334,71.435956,51.099181,71.402021
-3524345251635681796,51.10006,71.42867,51.08068,71.42172
2560108057708850877,51.078848,71.426618,51.086548,71.412411
4409567345325397890,51.094315,71.436083,51.098242,71.408262
3721063222434669494,51.101209,71.416996,51.094929,71.422014
5193472491509244273,51.076285,71.41992,51.094962,71.426748
6733302713354807263,51.094288,71.436077,51.10132,71.406949
-7885835476344283113,51.10106,71.4067,51.08112,71.39966
-8130480597241593051,51.080945,71.399624,51.098841,71.40453
-7806795234114319491,51.081221,71.399689,51.1011,71.406882
-7271657688553006015,51.095365,71.408094,51.100381,71.424512
-8150139326077592871,51.09531,71.40474,51.09437,71.40683
3072984417170911471,51.0761,71.41999,51.10002,71.42862
8213737960894898756,51.07616,71.42017,51.10123,71.40693
-7287113520097693081,51.09127,71.42349,51.081445,71.399685
1325706945699364615,51.080562,71.413362,51.093564,71.422682
6704546623198762321,51.086252,71.423794,51.099628,71.429848
-579911318081244342,51.098351,71.431552,51.081179,71.399638
-3208706720210417730,51.091954,71.429293,51.090679,71.428739
-348372060192339173,51.10123,71.406934,51.078472,71.427957
2849286132012126318,51.0987,71.40421,51.07595,71.41984
6833169564789003462,51.09904,71.40184,51.09723,71.4054
7653074434754985891,51.09986,71.42901,51.08191,71.42209
4036184895396597583,51.102206,71.410455,51.09967,71.429838
-7196722381955801573,51.100585,71.424186,51.085206,71.434511
-7725683860867375409,51.089437,71.437426,51.099108,71.402087
6700813160606121711,51.095889,71.425274,51.098787,71.404733
5521288732912592416,51.07985,71.4213,51.09569,71.41072
8303988360974073834,51.1006,71.40654,51.0991,71.40589
4027117859647112474,51.100238,71.428535,51.078096,71.428423
-1995626265224986156,51.100241,71.428479,51.097704,71.411886
-9113581208517586715,51.096452,71.421364,51.099186,71.401912
-7905349988095097120,51.097378,71.416933,51.085911,71.404098
-338675626210365827,51.10127,71.406845,51.08124,71.399661
-5080903540246854374,51.089416,71.437436,51.094095,71.436374
-1610400444484224357,51.07615,71.4201,51.0942,71.43589
3076562792456482178,51.101176,71.406771,51.081053,71.399591
-3502972282415625204,51.100255,71.428579,51.099124,71.402279
-3204538068345981088,51.08106,71.39966,51.09573,71.42529
381237632293098334,51.101162,71.41789,51.092379,71.419695
6143417649263588773,51.101271,71.406802,51.080948,71.39954
721428857369466437,51.08098,71.399616,51.089396,71.437357
-5979578516096488382,51.099066,71.401748,51.099621,71.430007
-5857324173821604955,51.100063,71.428554,51.076211,71.419971
-2118676403980375043,51.09144,71.43508,51.09144,71.43508
5681246730295916620,51.096215,71.421386,51.09881,71.40472
4149668705349452893,51.101125,71.406796,51.102194,71.410883
-6591258070333842627,51.07849,71.42907,51.08104,71.39958
-3385337062809135265,51.089746,71.402565,51.084871,71.436714
-1831577238622474089,51.08337,71.40633,51.09913,71.40197
7603609446881232544,51.09898,71.402,51.1022,71.41123
-7656800936050215615,51.099038,71.4019,51.088863,71.425961
777221418841858882,51.077148,71.420504,51.081177,71.399612
-475523939952828445,51.081659,71.405478,51.100117,71.428579
2392390361552879210,51.09345,71.40998,51.1011,71.41792
-3113253087500968906,51.08115,71.39969,51.1013,71.40698
-302214171571116119,51.0998,71.42956,51.07809,71.42846
-7207193598673550784,51.09089,71.42821,51.09106,71.4259
-3752642269682241911,51.078527,71.428632,51.082233,71.403825
1130059134420767877,51.08389,71.41434,51.10029,71.42874
6128348123568057263,51.097698,71.412689,51.093674,71.429755
-6774927940860128846,51.082793,71.397579,51.094171,71.436031
-811132242641055515,51.076218,71.420075,51.101243,71.406778
2863623155813520082,51.0787,71.420656,51.101077,71.406825
3664179666656587680,51.078464,71.428881,51.08287,71.397907
1758262096676985471,51.08864,71.42805,51.08293,71.39746
-8401569853857250995,51.09914,71.40617,51.10103,71.40685
3497962801236527767,51.07833,71.428879,51.101296,71.406933
1541793245195148885,51.085108,71.436055,51.08285,71.397976
-5104443652332466088,51.086192,71.426416,51.088703,71.402256
4225580253369276634,51.080159,71.417055,51.098458,71.43164
-2450199140030460083,51.08266,71.398023,51.078384,71.428418
3568643664910840286,51.094144,71.43623,51.081749,71.405921
2348942078048887343,51.094132,71.436422,51.09911,71.402321
-4515128409686362864,51.08232,71.40137,51.08499,71.4363
5132394911237193786,51.100159,71.428592,51.086156,71.428856
5907718254454697180,51.08112,71.39968,51.101277,71.406935
2034600482421867973,51.094335,71.435712,51.102178,71.4115
2811526296549264351,51.084966,71.436747,51.099756,71.42973
-4534191178954172144,51.099045,71.401806,51.102109,71.422744
6692119367489976968,51.09917,71.4019,51.09944,71.41208
6889099305555851262,51.10023,71.42856,51.07605,71.41987
3780768682411247993,51.080897,71.399592,51.102142,71.422643
7778479986939508167,51.078296,71.42881,51.10023,71.428685
209446978607441304,51.088602,71.411631,51.09848,71.406851
2425868710825015321,51.099,71.402188,51.077431,71.426655
5355620106971697045,51.084106,71.426599,51.099202,71.402143
-1713940843984429805,51.097856,71.409337,51.077391,71.426657
-1318429941890356855,51.081166,71.399675,51.078364,71.428684
8106703725799518660,51.098473,71.407296,51.096563,71.419101
-536572567397421268,51.100378,71.428549,51.089432,71.437256
8211704994716142612,51.100331,71.428545,51.094121,71.436328
-6972639052345521610,51.102126,71.42253,51.078195,71.428516
-7635627306637796057,51.081018,71.39963,51.100668,71.423826
970435246035464620,51.088127,71.43044,51.084858,71.436696
5316725851077129455,51.102134,71.410809,51.100806,71.421433
-5693344684231970466,51.10003,71.427254,51.093375,71.413332
7578843233738901883,51.082643,71.413788,51.101767,71.422498
-6780208807430485978,51.085173,71.406947,51.085545,71.407031
-960531522380035685,51.09292,71.423255,51.100286,71.428751
529391487637059404,51.100632,71.412351,51.09971,71.428333
251858315382068233,51.099054,71.401819,51.100064,71.428655
4890223273695031215,51.10201,71.42241,51.10224,71.41079
-1559578425866606297,51.07953,71.42076,51.09421,71.43596
5585024802102049370,51.075944,71.419954,51.100058,71.42857
-2676219045246608077,51.099051,71.401669,51.079639,71.420957
-6833369022776290121,51.100996,71.406666,51.10013,71.428452
4156290371321640307,51.080969,71.399615,51.096195,71.408144
-4623439896763156478,51.099008,71.402098,51.101102,71.418953
1561253956668402281,51.08766,71.40466,51.08102,71.39957
6089297310155351638,51.076392,71.420216,51.084913,71.436719
2888099532122240311,51.07624,71.42011,51.10028,71.42866
-5568432762220065786,51.080993,71.399576,51.086012,71.404499
-8862991840736882768,51.080133,71.417488,51.082926,71.397656
-6491651560653863729,51.099073,71.402083,51.089664,71.422398
-7787073808449571528,51.087126,71.408512,51.09051,71.4115
-4460789615120355131,51.094204,71.436322,51.09902,71.402789
5803431288795999789,51.07819,71.42868,51.1002,71.42668
1726289649618597388,51.09901,71.40185,51.10222,71.4109
-4247068749464731553,51.09773,71.412202,51.100394,71.42851
8582040120748072488,51.09142,71.42344,51.09021,71.40584
2800956371365632026,51.10108,71.40677,51.09417,71.43622
-5806771996594611483,51.10193,71.42254,51.09449,71.42666
-8969425286273112834,51.09579,71.42457,51.0941,71.43636
2111714468170498949,51.07607,71.42007,51.08166,71.40499
7813311057545311392,51.094301,71.436192,51.101088,71.406948
4276961780792007041,51.08597,71.412272,51.0999,71.4286
7439072652844173384,51.089448,71.437627,51.100016,71.428642
-4358269833775197357,51.101253,71.406762,51.100198,71.428553
8519041688794040045,51.0761,71.42007,51.10211,71.42269
-3761163410633659884,51.089654,71.408684,51.102201,71.411151
2054592721584824413,51.094117,71.427868,51.094245,71.435617
-5750483448222396040,51.090084,71.406002,51.098982,71.405938
6506162855727924141,51.102123,71.410864,51.099122,71.428495
-5004477459291590811,51.081098,71.399668,51.084972,71.436168
-1053450014825170907,51.101074,71.406736,51.085414,71.408932
2261095286492226266,51.101219,71.406756,51.094184,71.436143
-1152316018325454415,51.094242,71.436318,51.102085,71.422764
6793054348179053193,51.091702,71.409118,51.100117,71.428714
5332384148563063751,51.10197,71.422454,51.078439,71.428028
-3879290424640738758,51.10112,71.4067,51.10026,71.42636
5542496844576514938,51.07742,71.42654,51.08793,71.40312
2275150145724350243,51.08966,71.40935,51.08095,71.39953
-4659035114893562201,51.08939,71.43778,51.09733,71.41489
-4199484161353370685,51.078508,71.428801,51.094291,71.436292
-4312283790213447683,51.08942,71.43776,51.09912,71.40204
2372130336109938512,51.07609,71.42001,51.10106,71.40674
1373922886377962868,51.07845,71.42877,51.10023,71.42871
8075352163124420331,51.081111,71.399619,51.091973,71.413583
-8117088714946351219,51.098969,71.402241,51.087323,71.428601
3268643295062009616,51.088062,71.411627,51.085726,71.40726
-5312326101501469048,51.10056,71.41236,51.09737,71.41693
9170334569984553131,51.10101,71.40674,51.08142,71.39974
-3648457136798855407,51.08094,71.39963,51.09769,71.40568
7938554418733969699,51.080906,71.399604,51.084038,71.400648
-5629248701659001425,51.102119,71.422482,51.087212,71.419583
1463246289787487920,51.10121,71.406829,51.081042,71.399582
-3148307966445793109,51.099062,71.401861,51.094265,71.436166
1782494419718359459,51.079838,71.420361,51.089371,71.437548
8529524789923690722,51.10215,71.41048,51.10047,71.42455
-4753061722832089720,51.09137,71.41259,51.10198,71.42263
-7678711618861177335,51.09229,71.409553,51.085195,71.434232
-2048965430100568091,51.09426,71.43607,51.09226,71.43015
4221283020247406000,51.100355,71.428596,51.0878,71.420191
522804357808395857,51.08486,71.43653,51.09626,71.42154
2458460701899488105,51.080995,71.399639,51.101943,71.422642
8607543687235081840,51.082702,71.397838,51.0972,71.416124
-1447997672704938390,51.10207,71.42278,51.09978,71.42897
-3898453168712959633,51.09441,71.42395,51.09914,71.40189
4005273202560554658,51.098978,71.402084,51.089362,71.43787
685855798566429130,51.07603,71.42005,51.10029,71.42871
-2678376635985167510,51.101132,71.406805,51.094144,71.436196
-8266202692230952573,51.07844,71.429,51.08294,71.3975
8645526787371592481,51.1013,71.40684,51.09497,71.42768
1978074051930966377,51.10128,71.40684,51.09865,71.43166
3811802194137284743,51.095243,71.420535,51.096463,71.420175
4428479241558938219,51.07613,71.42006,51.10037,71.42851
417453862787707287,51.08959,71.41139,51.08024,71.41514
536093325042953160,51.08955,71.40282,51.10211,71.42272
8094543664225900808,51.089892,71.403007,51.089513,71.424668
-3039481776204540152,51.081204,71.399718,51.084924,71.436608
2047124559363773198,51.09903,71.401901,51.09413,71.436293
-6245092166182450088,51.099,71.4018,51.07648,71.42003
-72937219689413571,51.09972,71.42968,51.09799,71.4094
-8804265472244745205,51.081119,71.399671,51.09781,71.411334
-7933654687634728498,51.081096,71.399676,51.094242,71.436254
4110521934090470724,51.08607,71.40744,51.09849,71.41167
3350606637310821181,51.095576,71.410626,51.087396,71.4067
-7697916163453727534,51.082925,71.397795,51.078424,71.428118
-8181275633579900653,51.085001,71.43638,51.081579,71.399752
-6722432664977964885,51.08707,71.41305,51.08486,71.43663
-2611493533623753857,51.083354,71.406461,51.096096,71.420604
1205736928561318943,51.09905,71.40193,51.09414,71.43608
-5359914209517657250,51.08611,71.40344,51.10022,71.42868
-7832008809052701587,51.082698,71.397787,51.078323,71.428905
1395229637779865763,51.101201,71.406792,51.094166,71.436074
642984037213382102,51.093568,71.410804,51.094267,71.436287
3675370036339321398,51.081787,71.40552,51.101225,71.406943
6253305917946933449,51.093487,71.422578,51.098826,71.404688
-5135488043980456506,51.090367,71.42556,51.09802,71.431335
1095862167105800987,51.099159,71.401965,51.102114,71.41079
4170192331535280392,51.098158,71.417108,51.100282,71.428703
807151669655241857,51.10219,71.4104,51.0997,71.41218
-5648423429316248854,51.086607,71.425914,51.100235,71.42868
1280144386109576411,51.087056,71.40956,51.099936,71.428689
-3195903087783508595,51.09312,71.42356,51.10211,71.41133
-1069877515168459380,51.083788,71.420201,51.084433,71.415262
-6829102069773922675,51.101311,71.406869,51.089898,71.408763
3228852002997102767,51.100969,71.406557,51.084752,71.422806
-1799414411752189089,51.082885,71.406256,51.089318,71.437735
-3857589554233852029,51.10216,71.410777,51.101333,71.406884
-7824008870286086411,51.100292,71.428584,51.089389,71.43775
-5678165832808741334,51.09589,71.43313,51.10029,71.4287
2847058727628226052,51.089,71.42601,51.09906,71.40231
1273485653728390917,51.09418,71.42013,51.09977,71.42918
-2979279722178360481,51.095413,71.428896,51.099153,71.401944
-5585136157312385648,51.084374,71.423188,51.099108,71.402413
3739242284132875757,51.09435,71.43595,51.09839,71.40746
392967142077952119,51.100323,71.428597,51.076245,71.419985
2226269035203502120,51.099004,71.401815,51.100256,71.428754
-2657584462591772205,51.101062,71.406707,51.082918,71.397823
-8732532359414421301,51.07872,71.42718,51.09579,71.42557
1796211765396048436,51.086704,71.426199,51.096933,71.417368
-7634469421914986457,51.082935,71.397798,51.099052,71.402702
-3971912834684412728,51.089748,71.402612,51.081573,71.405332
992083043482467390,51.09426,71.43628,51.09091,71.42702
7454481381159037254,51.076234,71.42013,51.099675,71.429884
-8305718446668621664,51.09909,71.4019,51.10017,71.42653
6061673655834353488,51.09848,71.43155,51.09912,71.40211
6871672934600171665,51.102242,71.410774,51.100043,71.428622
163777865125158086,51.100213,71.428706,51.078483,71.427196
3183398081028496756,51.082401,71.402242,51.082384,71.400907
7847382816160898934,51.094101,71.404379,51.09336,71.404112
8249515421265726527,51.09022,71.40547,51.10208,71.42267
151960656677807509,51.101873,71.422439,51.084088,71.414526
869262809597275428,51.099044,71.40202,51.090698,71.428806
-8361278760341895696,51.076227,71.41996,51.102167,71.411318
-5046126392752407331,51.10125,71.406855,51.084945,71.422903
-6816319526302505739,51.09337,71.42374,51.08663,71.4259
3717631229515685738,51.09865,71.43166,51.10002,71.42862
2006837767216141997,51.076234,71.420184,51.10034,71.428611
3993029258072827418,51.099666,71.429782,51.08104,71.399594
-2689963925963027668,51.10028,71.42854,51.1013,71.40693
3592357649021463889,51.095544,71.435247,51.078105,71.428428
5500240695151077999,51.1013,71.40685,51.10027,71.42867
-7591359903827936568,51.10226,71.41079,51.08107,71.39957
1836993454071307672,51.10033,71.428642,51.07723,71.420467
4293781691983884448,51.096377,71.434369,51.086687,71.424469
-5978634575070399908,51.094192,71.436185,51.102238,71.410989
-3145089884819903549,51.096552,71.419864,51.087389,71.407437
3478737210114587895,51.092458,71.425696,51.094109,71.436327
6321388457056464394,51.090154,71.406037,51.100233,71.428706
-2395656024081365533,51.08707,71.43008,51.08707,71.43008
-8444786573576992336,51.10007,71.42853,51.08404,71.4227
6324367662263726158,51.097223,71.410415,51.099003,71.401657
5729938256782598281,51.07842,71.42908,51.08119,71.39965
8611260041802293313,51.101257,71.406789,51.081312,71.399667
6030304218523657149,51.101266,71.406741,51.102164,71.41039
-7386843744470659525,51.101047,71.4067,51.081045,71.399557
8796604024002346371,51.07604,71.42011,51.10165,71.42251
4684812836833536093,51.09901,71.40187,51.10176,71.42257
8786001265570194191,51.10089,71.42247,51.10182,71.42264
2940284816478610299,51.09698,71.41655,51.09606,71.40747
-1302710967238880412,51.09169,71.40356,51.09104,71.40331
-8520590662425500287,51.101856,71.422407,51.089726,71.408633
4458671058618211507,51.078517,71.428539,51.081246,71.399635
7057194222117582829,51.08235,71.4006,51.09417,71.436
8990468311464276964,51.09443,71.43562,51.100317,71.428646
-38239486709170470,51.081282,71.399749,51.101308,71.406957
2932022940868478672,51.080915,71.399607,51.10122,71.40698
-5358495243187399920,51.081098,71.421568,51.102185,71.410502
4300537176824909723,51.102205,71.410716,51.078565,71.420584
-1250908953576759103,51.094332,71.43604,51.102229,71.411142
8382275123127741415,51.10019,71.428713,51.081121,71.399644
-5689667658658206979,51.080482,71.41368,51.080668,71.412319
158509723253835539,51.100299,71.428639,51.076067,71.419897
-5861187611149763470,51.08971,71.42494,51.09225,71.42619
-4097130044781204705,51.10207,71.42251,51.10219,71.4108
-3885101601839437022,51.101285,71.406781,51.089347,71.437612
-3509064648584517410,51.093915,71.429165,51.09424,71.436251
-4461142251975675889,51.09908,71.401835,51.099652,71.429891
8818711848485673528,51.076299,71.420121,51.096454,71.427222
8715642823225127287,51.09904,71.40178,51.09419,71.43604
-5453715889635866736,51.09436,71.43576,51.10204,71.42284
2047779033055903079,51.097386,71.427486,51.087444,71.427872
-4114010306927965747,51.08995,71.42478,51.10032,71.42862
-3772045578209776719,51.09539,71.42427,51.09914,71.40214
764242908886391280,51.0956,71.42593,51.09422,71.43597
-2622407196889311934,51.0991,71.40199,51.10064,71.4182
-7186999159532462414,51.099005,71.402077,51.094148,71.436169
6218100509794891848,51.099825,71.429704,51.098694,71.41177
-1060567270715533640,51.081009,71.399611,51.101148,71.406822
-8475087249540524390,51.09505,71.4303,51.09957,71.43024
5293701641853830847,51.09834,71.40723,51.10125,71.40693
-6849776021403253206,51.088956,71.425347,51.10211,71.422756
7328364252181761850,51.08269,71.39794,51.09903,71.40279
-2141484421080279539,51.099,71.401788,51.09572,71.410665
857205892698618090,51.10032,71.428622,51.078401,71.428408
-4911694169927257280,51.09669,71.42064,51.0902,71.40487
-7462025939375143294,51.10154,71.41538,51.08944,71.43718
-2251232722511542398,51.08194,71.42228,51.08194,71.42228
1946898944788669668,51.08126,71.39975,51.08949,71.41132
1089743446327408267,51.09977,71.42901,51.09625,71.42173
-5702594170959560880,51.096727,71.427644,51.09321,71.423264
-6224017420002280131,51.100273,71.428497,51.098996,71.401932
8026189379387381585,51.1003,71.428578,51.078339,71.428837
-8333727751045843068,51.08939,71.437372,51.08288,71.397893
-705010862779289088,51.099032,71.401885,51.078716,71.427195
2837313823355125526,51.085047,71.436282,51.093474,71.41241
1986574366750698552,51.09431,71.43424,51.0859,71.40425
-4882457784954324081,51.09424,71.43629,51.09915,71.40194
-704608989659654030,51.09551,71.42447,51.08289,71.39771
8278578395327030400,51.090105,71.403111,51.101305,71.407005
-1540727818124858433,51.080947,71.399612,51.099034,71.401867
1279350837133887972,51.082917,71.39806,51.099001,71.401825
-356529894447438143,51.08677,71.4018,51.08645,71.42811
3144560553674206991,51.09912,71.40229,51.08294,71.39761
1548068190555872990,51.100079,71.428542,51.082995,71.397589
1669411663567530832,51.10123,71.40682,51.08939,71.43735
-6959532275217132714,51.090222,71.406036,51.099128,71.402204
4239346291269268527,51.094342,71.435985,51.100297,71.428735
3493022474143343387,51.085043,71.436705,51.085465,71.434035
-4159094440281962734,51.095353,71.410342,51.089348,71.437664
7370332265943165652,51.09291,71.4052,51.09656,71.41116
-3082958961138585343,51.09413,71.40692,51.08408,71.42279
-8214431821315062317,51.08111,71.3997,51.09932,71.41203
-4580240946518042172,51.098967,71.401954,51.087447,71.42758
6282318815293086848,51.10105,71.40673,51.08121,71.39968
6522857402374058924,51.101074,71.406718,51.081015,71.399554
-5195552225835815838,51.10126,71.40683,51.09716,71.41132
-4885247373130241549,51.09902,71.40199,51.07881,71.42078
-6181706639593601405,51.094152,71.407456,51.08982,71.408802
-3543004431180185775,51.102146,71.410785,51.094148,71.436353
1890537051074889275,51.086777,71.425696,51.081219,71.399637
-3755840897867836709,51.092088,71.409543,51.101311,71.406943
7844343733105494716,51.086261,71.402796,51.08684,71.423634
413843388615476361,51.084971,71.436614,51.094302,71.435871
309265838441778698,51.100291,71.42855,51.085171,71.436442
7619900245443296949,51.080949,71.399607,51.099143,71.40217
8374573266127422822,51.10118,71.406708,51.080935,71.399576
6505488233576887169,51.090201,71.406465,51.088357,71.402254
-6299670918579263912,51.100284,71.42848,51.076077,71.419918
-1167793641114800051,51.10211,71.42253,51.09515,71.42696
-5111152745005713648,51.07744,71.426352,51.100373,71.428566
-3624463585499632266,51.077202,71.420545,51.100025,71.428672
7183114465351070602,51.07849,71.42898,51.10013,71.42704
8801107161584739408,51.080515,71.414483,51.089001,71.425627
-8940161300212545769,51.089762,71.408326,51.0995,71.411986
91089570769810133,51.099026,71.401779,51.076233,71.419836
-7864959320562053691,51.098812,71.402595,51.086621,71.412251
4024039572270780019,51.081041,71.39964,51.101247,71.406942
1241194224646912157,51.098186,71.428003,51.08116,71.399579
1533490075979089513,51.093893,71.420352,51.094296,71.406267
5436078711220800784,51.085745,71.401472,51.086251,71.40166
7908819517938195394,51.095671,71.433882,51.095719,71.434281
-3160415392551511511,51.10034,71.42538,51.09971,71.42982
9002509029670260823,51.0973,71.42103,51.0942,71.4357
2686483793513350108,51.09415,71.43621,51.10126,71.40693
-8315478554436486625,51.100993,71.406686,51.081087,71.399568
826399874850621338,51.09427,71.43587,51.09911,71.40177
-1941241242389612294,51.09981,71.42952,51.10165,71.42252
-7998087425312414659,51.076034,71.420024,51.080978,71.399532
7071987067316280335,51.084517,71.422817,51.084245,71.417524
-1362979747345516025,51.099739,71.429842,51.100958,71.412507
1286564566137007759,51.09966,71.43006,51.08942,71.43789
-6716219345017875803,51.07597,71.41982,51.09915,71.40186
7656993961269368230,51.09111,71.42585,51.09075,71.42253
-1469045930773274889,51.08941,71.43784,51.0829,71.39792
312116221440143623,51.0852,71.40116,51.08114,71.39957
3281345329502077642,51.078448,71.429274,51.084934,71.436568
-321397568498769505,51.10028,71.428578,51.094177,71.421439
6402146386860133556,51.094223,71.410192,51.098309,71.40659
8773150872447576631,51.10128,71.40677,51.085,71.43642
-2112865873131190454,51.095929,71.422854,51.099076,71.401882
-2662919588501897347,51.07613,71.41983,51.08944,71.43742
